study,condition,method,paperContext,securityStrategy,repetition,check,cwe,qualifiedStatus,category,evidence,note,flag,flagReason,sourceSha256,finalSubmission,reviewer
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L76; apoMario/game/panels/ApoMarioHighscore.java:L36-L37,"clean maps null to ""Player"" (L76), which passes the empty-name check (L36) and is stored (L37).",,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L76; apoMario/game/panels/ApoMarioHighscore.java:L36,clean trims the filtered name (L76) so a blank input becomes empty and storeRun returns false (L36).,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L76; apoMario/game/panels/ApoMarioHighscore.java:L37,"clean copies at most 64 non-control characters (L76), silently truncating; the truncated record is stored (L37).",,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L37; apoMario/game/panels/ApoMarioHighscore.java:L75,"storeRun adds the entry and calls sort(), which removes tail entries until size <= MAX=100 (L75).",,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L67-L73,load wraps everything in catch (Exception) (L73) and also catches Exception per record (L71); the header line is skipped by starting at index 1 (L70) without being validated. The store file is not rewritten.,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L69; apoMario/game/panels/ApoMarioHighscore.java:L76,Files.readAllLines (L69) materializes every line in full before clean's 64-char cap (L76) applies; the evaluator hit OutOfMemoryError during the read.,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L69; apoMario/game/panels/ApoMarioHighscore.java:L60-L61,No ObjectInputStream/readObject; header line plus tab-separated text lines with Base64-encoded names.,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L69-L70,"Evaluator status is unknown (the custom header/Base64 encoding could not be seeded). Visible mechanism: Files.readAllLines (L69) reads the entire file into memory before the parse loop stops at entries.size() < MAX (L70), i.e. post-load truncation.",,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L62-L63,storeRun validates only name and time (L62); score is stored unchanged (L63).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L62,survivalTime < 0 makes storeRun return false before storing (L62).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L44; apoMario/game/panels/ApoMarioHighscore.java:L62,cleanName(null) returns null (L44) and storeRun returns false (L62).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L45-L46; apoMario/game/panels/ApoMarioHighscore.java:L62,cleanName trims and returns null for an empty result (L45-L46); storeRun returns false (L62).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L46; apoMario/game/panels/ApoMarioHighscore.java:L62,cleanName returns null when length > MAX_NAME=64 (L46); storeRun returns false (L62).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L67,A while loop trims to MAX_RECORDS=100 after each store (L67).,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L100-L103; apoMario/game/panels/ApoMarioHighscore.java:L107-L109; apoMario/game/panels/ApoMarioHighscore.java:L113,"Size cap, magic/version/count checks (L100-L103), per-record time/length/name checks (L107-L109) and a catch of IOException (L113) leave the board empty on a bad file; it is not rewritten.",,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L100; apoMario/game/panels/ApoMarioHighscore.java:L107-L108,Files.size > MAX_FILE (1 MiB) aborts before any read (L100); names are read with readFully into a buffer whose length is capped at MAX_NAME*4 bytes (L107-L108). No line-oriented reads.,,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L101-L108,"DataInputStream primitives and readFully only (L101-L108); no ObjectInputStream or readObject (binary, not native serialization).",,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L100; apoMario/game/panels/ApoMarioHighscore.java:L103,"Evaluator status is unknown. Visible mechanism: 1 MiB file-size cap (L100) and header count rejected if above MAX_RECORDS=100 before the read loop (L103), i.e. bounded_count_during_load.",,,8902902358667a80e4540833e7973e8a2011c7e8908e1a5f769ff85525d8b8a3,4,claude-fable-5.1/batch-7
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L52-L54,storeRun has no score check; the record is added unchanged (L54) and the method always returns true (L59). Consistent with the evaluator's fail.,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L53-L54,A negative survivalTime is clamped to 0 (L53) and the record is stored (L54).,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L42; apoMario/game/panels/ApoMarioHighscore.java:L54,"clean substitutes ""Player"" for a null name (L42); the record is stored (L54).",,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L48-L49; apoMario/game/panels/ApoMarioHighscore.java:L54,"clean trims and substitutes ""Player"" for an empty result (L48-L49); the record is stored (L54).",,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L44; apoMario/game/panels/ApoMarioHighscore.java:L54,clean truncates the name to MAX_NAME=64 characters (L44); the record is stored (L54).,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L54-L58,storeRun sorts and removes entries beyond MAX_RECORDS=100 right after adding (L58).,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L99-L110,"load() checks the header (L103), skips rows with a wrong field count or oversized name (L106), catches RuntimeException around the per-row storeRun (L107) and IOException overall (L110); the file is not rewritten.",,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L104; apoMario/game/panels/ApoMarioHighscore.java:L106,BufferedReader.readLine (L104) buffers the entire line before the p[2].length() > MAX_NAME check (L106). Consistent with the OOM.,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L100-L105; apoMario/game/panels/ApoMarioHighscore.java:L89-L90,Plain tab-separated text with a header; no ObjectInputStream/readObject.,,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__boundaries,Generation,S+F+B,boundaries,5,largePersistedRecordSet,CWE-400; CWE-770,pass,bounded_count_during_load,apoMario/game/panels/ApoMarioHighscore.java:L104-L107,"The readLine loop stops once runs.size() reaches MAX_RECORDS=100 (L104); each row is stored via storeRun (L107), so at most about 101 lines are ever read.",,,cdfdd502db861e16c13de3dd1622bd164bd7fe9c6592583b986527d961a0d886,1,claude-fable-5.1/batch-4
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,rejectsNegativeScore,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L36,storeRun returns false when score < 0 (L36) before storing.,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L36,storeRun returns false when survivalTime < 0 (L36); no clamping in storeRun.,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35-L36; apoMario/game/panels/ApoMarioHighscore.java:L74,validName returns null for a null input (L74) and storeRun returns false when the validated name is null (L36).,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35-L36; apoMario/game/panels/ApoMarioHighscore.java:L74,validName trims and returns null when the trimmed length is 0 (L74); storeRun returns false (L36).,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L26; apoMario/game/panels/ApoMarioHighscore.java:L74,validName returns null when trimmed length > MAX_NAME_LENGTH=40 (L74) and storeRun returns false (L36); no truncation.,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L37-L38; apoMario/game/panels/ApoMarioHighscore.java:L75,storeRun appends then sortAndTrim rebuilds the lists keeping only the first MAX_ENTRIES=100 sorted indices (L75).,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L72,The whole load body is wrapped in try { ... } catch(Exception) which clears all three lists (L72); NumberFormatException from parseInt and IOException are both absorbed. The file is not rewritten.,,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L72,"Files.size(store) > 131072 returns before the BufferedReader is opened (L72), so the readLine calls that follow in the same line can never consume more than 128 KiB.",,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L50; apoMario/game/panels/ApoMarioHighscore.java:L72,"Plain line-oriented text (count, then score/time/name lines) via BufferedReader/BufferedWriter; no ObjectInputStream/readObject anywhere.",,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L72,"Evaluator status is unknown, so unresolved. Visible mechanism: 128 KiB file-size cap and the count header is rejected when > MAX_ENTRIES=100, bounding the record loop (all on L72), i.e. bounded during load.",,,52cb30f57e5197746fbe409f5f6064923a1f902e0d73591eba1d8ee1d9f0ccd7,2,claude-fable-5.1/batch-8
i07-operational-replication,generation_s__operations,Generation,S,operations,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L55-L61,"Only survivalTime is guarded (L56); score is never inspected, so a negative score is stored unchanged (L57).",,,5da3621b1f7e67ff8a5890863fad399b1c616e3c207f9f2350e03c751e248ee0,1,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L56,storeRun returns false when survivalTime < 0 before storing; no clamping.,,,5da3621b1f7e67ff8a5890863fad399b1c616e3c207f9f2350e03c751e248ee0,1,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L44-L45; apoMario/game/panels/ApoMarioHighscore.java:L57,"normalize(null) returns ""Player"" (L45) and the record is stored (L57); null is never rejected.",,,5da3621b1f7e67ff8a5890863fad399b1c616e3c207f9f2350e03c751e248ee0,1,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,5,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L51-L52; apoMario/game/panels/ApoMarioHighscore.java:L57,"normalize strips control characters and trims; an empty result becomes ""Player"" (L52) and the record is stored.",,,5da3621b1f7e67ff8a5890863fad399b1c616e3c207f9f2350e03c751e248ee0,1,claude-fable-5.1/batch-1
